volym_id,titel,stand,ar_fran,ar_till,xml_url,pdf_url,metadata_url,period,fel
pr_1823_2__02,"Protocoll, hållna hos högvördiga preste-ståndet, vid lagtima riksdagen i Stockholm, år 1823. [Del 2]. Andra bandet",praster,1823,1823,https://weburn.kb.se/riks/ståndsriksdagen/xml/pr_1823_2_/pr_1823_2__02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/pr_1823_2_/pr_1823_2__01.pdf,https://weburn.kb.se/riks/metadata/92/21798992.html,1823,
pr_1823_3__03,"Protocoll, hållna hos högvördiga preste-ståndet, vid lagtima riksdagen i Stockholm, år 1823. [Del 3]. Tredje bandet",praster,1823,1823,https://weburn.kb.se/riks/ståndsriksdagen/xml/pr_1823_3_/pr_1823_3__03.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/pr_1823_3_/pr_1823_3__01.pdf,https://weburn.kb.se/riks/metadata/95/21798995.html,1823,
pr_1823_4__02,"Protocoll, hållna hos högvördiga preste-ståndet, vid lagtima riksdagen i Stockholm, år 1823. [Del 4]. Fjerde bandet",praster,1823,1823,https://weburn.kb.se/riks/ståndsriksdagen/xml/pr_1823_4_/pr_1823_4__02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/pr_1823_4_/pr_1823_4__01.pdf,https://weburn.kb.se/riks/metadata/98/21798998.html,1823,
pr_1823_5__02,"Protocoll, hållna hos högvördiga preste-ståndet, vid lagtima riksdagen i Stockholm, år 1823. [Del 5]. Femte bandet",praster,1823,1823,https://weburn.kb.se/riks/ståndsriksdagen/xml/pr_1823_5_/pr_1823_5__02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/pr_1823_5_/pr_1823_5__01.pdf,https://weburn.kb.se/riks/metadata/01/21799001.html,1823,
pr_1823_6__02,"Protocoll, hållna hos högvördiga preste-ståndet, vid lagtima riksdagen i Stockholm, år 1823. [Del 6]. Sjette bandet",praster,1823,1823,https://weburn.kb.se/riks/ståndsriksdagen/xml/pr_1823_6_/pr_1823_6__02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/pr_1823_6_/pr_1823_6__01.pdf,https://weburn.kb.se/riks/metadata/05/21799005.html,1823,
pr_1823_7__02,"Protocoll, hållna hos högvördiga preste-ståndet, vid lagtima riksdagen i Stockholm, år 1823. [Del 7]. Sjunde bandet",praster,1823,1823,https://weburn.kb.se/riks/ståndsriksdagen/xml/pr_1823_7_/pr_1823_7__02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/pr_1823_7_/pr_1823_7__01.pdf,https://weburn.kb.se/riks/metadata/08/21799008.html,1823,
pr_1823_8__03,"Protocoll, hållna hos högvördiga preste-ståndet, vid lagtima riksdagen i Stockholm, år 1823. [Del 8]. Åttonde bandet",praster,1823,1823,https://weburn.kb.se/riks/ståndsriksdagen/xml/pr_1823_8_/pr_1823_8__03.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/pr_1823_8_/pr_1823_8__01.pdf,https://weburn.kb.se/riks/metadata/11/21799011.html,1823,
pr_1823_9_,"Protocoll, hållna hos högvördiga preste-ståndet, vid lagtima riksdagen i Stockholm, år 1823. [Del 9]. Nionde bandet. Innehållande ståndets öfverläggningar i anledning af kongl. evangelii-boks-comitéens förslag till ny evangelii-bok",praster,1823,1823,https://weburn.kb.se/riks/ståndsriksdagen/xml/pr_1823_9_/pr_1823_9_.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/pr_1823_9_/pr_1823_9_.pdf,https://weburn.kb.se/riks/metadata/13/21799013.html,1823,
bg_1823_2__01,"Protokoll, hållna hos vällofliga borgare-ståndet vid lagtima riksdagen i Stockholm, år 1823. [Del 1]. [Första bandet]",borgare,1823,1823,https://weburn.kb.se/riks/ståndsriksdagen/xml/bg_1823_2_/bg_1823_2__01.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bg_1823_1_/bg_1823_1__01.pdf,https://weburn.kb.se/riks/metadata/66/21797866.html,1823,
bg_1823_2__03,"Protokoll, hållna hos vällofliga borgare-ståndet vid lagtima riksdagen i Stockholm, år 1823. [Del 2]. Andra bandet",borgare,1823,1823,https://weburn.kb.se/riks/ståndsriksdagen/xml/bg_1823_2_/bg_1823_2__03.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bg_1823_2_/bg_1823_2__02.pdf,https://weburn.kb.se/riks/metadata/68/21797868.html,1823,
bg_1823_3__03,"Protokoll, hållna hos vällofliga borgare-ståndet vid lagtima riksdagen i Stockholm, år 1823. [Del 3]. Tredje bandet",borgare,1823,1823,https://weburn.kb.se/riks/ståndsriksdagen/xml/bg_1823_3_/bg_1823_3__03.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bg_1823_3_/bg_1823_3__01.pdf,https://weburn.kb.se/riks/metadata/70/21797870.html,1823,
bg_1823_4__02,"Protokoll, hållna hos vällofliga borgare-ståndet vid lagtima riksdagen i Stockholm, år 1823. [Del 4]. Fjerde bandet",borgare,1823,1823,https://weburn.kb.se/riks/ståndsriksdagen/xml/bg_1823_4_/bg_1823_4__02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bg_1823_4_/bg_1823_4__01.pdf,https://weburn.kb.se/riks/metadata/72/21797872.html,1823,
bg_1823_5__02,"Protokoll, hållna hos vällofliga borgare-ståndet vid lagtima riksdagen i Stockholm, år 1823. [Del 5]. Femte bandet",borgare,1823,1823,https://weburn.kb.se/riks/ståndsriksdagen/xml/bg_1823_5_/bg_1823_5__02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bg_1823_5_/bg_1823_5__01.pdf,https://weburn.kb.se/riks/metadata/73/21797873.html,1823,
bg_1823_6__03,"Protokoll, hållna hos vällofliga borgare-ståndet vid lagtima riksdagen i Stockholm, år 1823. [Del 6]. Sjette bandet",borgare,1823,1823,https://weburn.kb.se/riks/ståndsriksdagen/xml/bg_1823_6_/bg_1823_6__03.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bg_1823_6_/bg_1823_6__01.pdf,https://weburn.kb.se/riks/metadata/75/21797875.html,1823,
bg_1823_7__03,"Protokoll, hållna hos vällofliga borgare-ståndet vid lagtima riksdagen i Stockholm, år 1823. [Del 7]. Sjunde bandet",borgare,1823,1823,https://weburn.kb.se/riks/ståndsriksdagen/xml/bg_1823_7_/bg_1823_7__03.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bg_1823_7_/bg_1823_7__01.pdf,https://weburn.kb.se/riks/metadata/78/21797878.html,1823,
roa_bil_1823_reg__02,"Register öfver högl. ridderskapets och adelns protocoll vid lagtima riksdagen i Stockholm, år 1823",adel,1823,1823,https://weburn.kb.se/riks/ståndsriksdagen/xml/roa_bil_1823_reg_/roa_bil_1823_reg__02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/roa_bil_1823_reg_/roa_bil_1823_reg__01.pdf,https://weburn.kb.se/riks/metadata/75/21799675.html,1823,
bg_1823_reg_,Register öfver vällofliga borgare-ståndets protokoll vid lagtima riksdagen i Stockholm år 1823.,borgare,1823,1823,https://weburn.kb.se/riks/ståndsriksdagen/xml/bg_1823_reg_/bg_1823_reg_.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bg_1823_reg_/bg_1823_reg_.pdf,https://weburn.kb.se/riks/metadata/82/21797882.html,1823,
bih_1828-30_reg_,"Allmänt register öfver bihanget till samtlige riks-ståndens protocoll, vid lagtima riksdagen i Stockholm, åren 1828, 1829 och 1830",bihang,1828,1828,https://weburn.kb.se/riks/ståndsriksdagen/xml/bih_1828-30_reg_/bih_1828-30_reg_.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bih_1828-30_reg_/bih_1828-30_reg_.pdf,https://weburn.kb.se/riks/metadata/75/21798275.html,1828,
bih_1828-30_10-1__02,"Bihang till samtlige riks-ståndens protocoll vid lagtima riksdagen i Stockholm åren 1828 och 1829. Tionde samlingen, innehållande expeditions-utskottets memorial och utlåtanden samt förlsag till rikets ständers underd. skrifvelser till Kongl. Maj:t, jemte riksdagsbeslutet. [Första bandet]",bihang,1828,1828,https://weburn.kb.se/riks/ståndsriksdagen/xml/bih_1828-30_10-1_/bih_1828-30_10-1__02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bih_1828-30_10-1_/bih_1828-30_10-1__01.pdf,https://weburn.kb.se/riks/metadata/23/21798223.html,1828,
bih_1828-30_10-2__02,"Bihang till samtlige riks-ståndens protocoll vid lagtima riksdagen i Stockholm åren 1828, 1829 och 1830. Tionde samlingen, innehållande expeditions-utskottets memorial och utlåtanden samt förlsag till rikets ständers underd. skrifvelser till Kongl. Maj:t, jemte riksdagsbeslutet. Andra bandet",bihang,1828,1828,https://weburn.kb.se/riks/ståndsriksdagen/xml/bih_1828-30_10-2_/bih_1828-30_10-2__02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bih_1828-30_10-2_/bih_1828-30_10-2_.pdf,https://weburn.kb.se/riks/metadata/24/21798224.html,1828,
bih_1828-30_10-4_,"Bihang till samtlige riks-ståndens protocoll vid lagtima riksdagen i Stockholm åren 1828, 1829 och 1830. Tionde samlingen, innehållande expeditions-utskottets memorial och utlåtanden samt förlsag till rikets ständers underd. skrifvelser till Kongl. Maj:t, jemte riksdagsbeslutet. Fierde bandet",bihang,1828,1828,https://weburn.kb.se/riks/ståndsriksdagen/xml/bih_1828-30_10-4_/bih_1828-30_10-4_.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bih_1828-30_10_/bih_1828-30_10_.pdf,https://weburn.kb.se/riks/metadata/21/21798221.html,1828,
bih_1828-30_10-3__02,"Bihang till samtlige riks-ståndens protocoll vid lagtima riksdagen i Stockholm åren 1828-1830. Tionde samlingen, innehållande expeditions-utskottets memorial och utlåtanden samt förlsag till rikets ständers underd. skrifvelser till Kongl. Maj:t, jemte riksdagsbeslutet. Tredje bandet",bihang,1828,1828,https://weburn.kb.se/riks/ståndsriksdagen/xml/bih_1828-30_10-3_/bih_1828-30_10-3__02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bih_1828-30_10-3_/bih_1828-30_10-3__01.pdf,https://weburn.kb.se/riks/metadata/26/21798226.html,1828,
bih_1828-30_2-1-3_,Bihang till samtlige riks-ståndens protocoll vid urtima riksdagen i Stockholm år 1834. Andra samlingen. 1sta afdelningen: Rikets ständers revisorers samt justitiæ-ombudsmans m. fl. till rikets ständer afgifne berättelser. 3dje bandet,bihang,1828,1828,https://weburn.kb.se/riks/ståndsriksdagen/xml/bih_1828-30_2-1-3_/bih_1828-30_2-1-3_.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bih_1828-30_2-1-3_/bih_1828-30_2-1-3_.pdf,https://weburn.kb.se/riks/metadata/31/21798231.html,1828,
bih_1828-30_8-1__02,"Bihang till samtlige riks-ståndens protocoll, vid lagtima riksdagen i Stockholm åren 1828 och 1829. Åttonde samlingen, [första bandet], innehållande allmänna besvärs- och oeconomie- utskottets memorial, ulåtanden och betänkanden.",bihang,1828,1828,https://weburn.kb.se/riks/ståndsriksdagen/xml/bih_1828-30_8-1_/bih_1828-30_8-1__02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bih_1828-30_8-1_/bih_1828-30_8-1__01.pdf,https://weburn.kb.se/riks/metadata/68/21798268.html,1828,
bih_1828-30_8-2_,"Bihang till samtlige riks-ståndens protocoll, vid lagtima riksdagen i Stockholm åren 1828 och 1829. Åttonde samlingen, andra bandet, innehållande allmänna besvärs- och oeconomie- utskottets memorial, ulåtanden och betänkanden.",bihang,1828,1828,https://weburn.kb.se/riks/ståndsriksdagen/xml/bih_1828-30_8-2_/bih_1828-30_8-2_.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bih_1828-30_8-2_/bih_1828-30_8-2_.pdf,https://weburn.kb.se/riks/metadata/70/21798270.html,1828,
bih_1828-30_5-1-1_,"Bihang till samtlige riks-ståndens protocoll, vid lagtima riksdagen i Stockholm åren 1828 och 1829. Femte samlingen, [första afdelningen], innehållande bevillnings-utskottets memorial, utlåtanden och betänkanden. [Första bandet]",bihang,1828,1828,https://weburn.kb.se/riks/ståndsriksdagen/xml/bih_1828-30_5-1-1_/bih_1828-30_5-1-1_.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bih_1828-30_5-1-1_/bih_1828-30_5-1-1_.pdf,https://weburn.kb.se/riks/metadata/45/21798245.html,1828,
bih_1828-30_5-2a__02,"Bihang till samtlige riks-ståndens protocoll, vid lagtima riksdagen i Stockholm åren 1828 och 1829. Femte samlingen, andra afdelningen, innehållande bevillnings- samt allmänna besvärs- och oeconomie- m. fl. utskotts gemensamma memorial, utlåtanden och betänkanden.",bihang,1828,1828,https://weburn.kb.se/riks/ståndsriksdagen/xml/bih_1828-30_5-2a_/bih_1828-30_5-2a__02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bih_1828-30_5-2-1_/bih_1828-30_5-2-1_.pdf,https://weburn.kb.se/riks/metadata/51/21798251.html,1828,
bih_1828-30_tab_,"Bihang till samtlige riks-ståndens protocoll, vid lagtima riksdagen i Stockholm åren 1828 och 1829. Femte samlingen, första afdelningen, innehållande bevillnings-utskottets memorial, utlåtanden och betänkanden. Andra bandet",bihang,1828,1828,https://weburn.kb.se/riks/ståndsriksdagen/xml/bih_1828-30_tab_/bih_1828-30_tab_.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bih_1828-30_5-1-2_/bih_1828-30_5-1-2__01.pdf,https://weburn.kb.se/riks/metadata/47/21798247.html,1828,
bih_1828-30_5-1-3_,"Bihang till samtlige riks-ståndens protocoll, vid lagtima riksdagen i Stockholm åren 1828 och 1829. Femte samlingen, första afdelningen, innehållande bevillnings-utskottets memorial, utlåtanden och betänkanden. Tredje bandet",bihang,1828,1828,https://weburn.kb.se/riks/ståndsriksdagen/xml/bih_1828-30_5-1-3_/bih_1828-30_5-1-3_.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bih_1828-30_5-1-3_/bih_1828-30_5-1-3_.pdf,https://weburn.kb.se/riks/metadata/50/21798250.html,1828,
bih_1828-30_1-2__02,"Bihang till samtlige riks-ståndens protocoll, vid lagtima riksdagen i Stockholm åren 1828 och 1829. Första samlingen, innehållande Kongl. Maj:ts nådiga berättelse, propositioner och skrifvelser. Andra bandet.",bihang,1828,1828,https://weburn.kb.se/riks/ståndsriksdagen/xml/bih_1828-30_1-2_/bih_1828-30_1-2__02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bih_1828-30_1-2_/bih_1828-30_1-2__01.pdf,https://weburn.kb.se/riks/metadata/27/21798227.html,1828,
bih_1828-30_1__02,"Bihang till samtlige riks-ståndens protocoll, vid lagtima riksdagen i Stockholm åren 1828 och 1829. Första samlingen, innehållande Kongl. Maj:ts nådiga berättelse, propositioner och skrifvelser. Första bandet.",bihang,1828,1828,https://weburn.kb.se/riks/ståndsriksdagen/xml/bih_1828-30_1_/bih_1828-30_1__02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bih_1828-30_1_/bih_1828-30_1__01.pdf,https://weburn.kb.se/riks/metadata/20/21798220.html,1828,
bih_1828-30_1-3__02,"Bihang till samtlige riks-ståndens protocoll, vid lagtima riksdagen i Stockholm åren 1828 och 1829. Första samlingen, innehållande Kongl. Maj:ts nådiga berättelse, propositioner och skrifvelser. Tredje bandet.",bihang,1828,1828,https://weburn.kb.se/riks/ståndsriksdagen/xml/bih_1828-30_1-3_/bih_1828-30_1-3__02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bih_1828-30_1-3_/bih_1828-30_1-3__01.pdf,https://weburn.kb.se/riks/metadata/28/21798228.html,1828,
bih_1828-30_9-2__03,"Bihang till samtlige riks-ståndens protocoll, vid lagtima riksdagen i Stockholm åren 1828 och 1829. Nionde samlingen, innehållande riks-ståndens protocolls-utdrag, som innefatta beslut och remisser. Andra bandet",bihang,1828,1828,https://weburn.kb.se/riks/ståndsriksdagen/xml/bih_1828-30_9-2_/bih_1828-30_9-2__03.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bih_1828-30_9-2_/bih_1828-30_9-2__01.pdf,https://weburn.kb.se/riks/metadata/73/21798273.html,1828,
bih_1828-30_9-1__03,"Bihang till samtlige riks-ståndens protocoll, vid lagtima riksdagen i Stockholm åren 1828 och 1829. Nionde samlingen, innehållande riks-ståndens protocolls-utdrag, som innefatta beslut och remisser. [Första bandet]",bihang,1828,1828,https://weburn.kb.se/riks/ståndsriksdagen/xml/bih_1828-30_9-1_/bih_1828-30_9-1__03.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bih_1828-30_9-1_/bih_1828-30_9-1__01.pdf,https://weburn.kb.se/riks/metadata/72/21798272.html,1828,
bih_1828-30_6-2__02,"Bihang till samtlige riks-ståndens protocoll, vid lagtima riksdagen i Stockholm åren 1828 och 1829. Sjette samlingen, innehållande banco-utskottets memorial, ulåtanden och betänkanden. Andra bandet.",bihang,1828,1828,https://weburn.kb.se/riks/ståndsriksdagen/xml/bih_1828-30_6-2_/bih_1828-30_6-2__02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bih_1828-30_6-2_/bih_1828-30_6-2__01.pdf,https://weburn.kb.se/riks/metadata/55/21798255.html,1828,
bih_1828-30_6-1_,"Bihang till samtlige riks-ståndens protocoll, vid lagtima riksdagen i Stockholm åren 1828 och 1829. Sjette samlingen, innehållande banco-utskottets memorial, ulåtanden och betänkanden. [Första bandet].",bihang,1828,1828,https://weburn.kb.se/riks/ståndsriksdagen/xml/bih_1828-30_6-1_/bih_1828-30_6-1_.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bih_1828-30_6-1_/bih_1828-30_6-1_.pdf,https://weburn.kb.se/riks/metadata/52/21798252.html,1828,
bih_1828-30_7-1-1__02,"Bihang till samtlige riks-ståndens protocoll, vid lagtima riksdagen i Stockholm åren 1828 och 1829. Sjunde samlingen, [första afdelningen], innehållande lag-utskottets memorial, ulåtanden och betänkanden. Första bandet.",bihang,1828,1828,https://weburn.kb.se/riks/ståndsriksdagen/xml/bih_1828-30_7-1-1_/bih_1828-30_7-1-1__02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bih_1828-30_7-1-1_/bih_1828-30_7-1-1__01.pdf,https://weburn.kb.se/riks/metadata/57/21798257.html,1828,
bih_1828-30_7-2-2_,"Bihang till samtlige riks-ståndens protocoll, vid lagtima riksdagen i Stockholm åren 1828 och 1829. Sjunde samlingen, andra afdelningen, innehållande lag- och allmänna besvärs- och oeconomie- utskottens gemensamma memorial, ulåtanden och betänkanden. Andra bandet.",bihang,1828,1828,https://weburn.kb.se/riks/ståndsriksdagen/xml/bih_1828-30_7-2-2_/bih_1828-30_7-2-2_.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bih_1828-30_7-2-2_/bih_1828-30_7-2-2_.pdf,https://weburn.kb.se/riks/metadata/65/21798265.html,1828,
bih_1828-30_7-2-1__03,"Bihang till samtlige riks-ståndens protocoll, vid lagtima riksdagen i Stockholm åren 1828 och 1829. Sjunde samlingen, andra afdelningen, innehållande lag- och allmänna besvärs- och oeconomie- utskottens gemensamma memorial, ulåtanden och betänkanden. Första bandet.",bihang,1828,1828,https://weburn.kb.se/riks/ståndsriksdagen/xml/bih_1828-30_7-2-1_/bih_1828-30_7-2-1__03.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bih_1828-30_7-2-1_/bih_1828-30_7-2-1__01.pdf,https://weburn.kb.se/riks/metadata/64/21798264.html,1828,
bih_1828-30_7-1-2__03,"Bihang till samtlige riks-ståndens protocoll, vid lagtima riksdagen i Stockholm åren 1828 och 1829. Sjunde samlingen, första afdelningen, innehållande lag-utskottets memorial, ulåtanden och betänkanden. Andra bandet.",bihang,1828,1828,https://weburn.kb.se/riks/ståndsriksdagen/xml/bih_1828-30_7-1-2_/bih_1828-30_7-1-2__03.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bih_1828-30_7-1-2_/bih_1828-30_7-1-2__01.pdf,https://weburn.kb.se/riks/metadata/59/21798259.html,1828,
bih_1828-30_7-1-3_,"Bihang till samtlige riks-ståndens protocoll, vid lagtima riksdagen i Stockholm åren 1828 och 1829. Sjunde samlingen, första afdelningen, innehållande lag-utskottets memorial, ulåtanden och betänkanden. Tredje bandet.",bihang,1828,1828,https://weburn.kb.se/riks/ståndsriksdagen/xml/bih_1828-30_7-1-3_/bih_1828-30_7-1-3_.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bih_1828-30_7-1-3_/bih_1828-30_7-1-3_.pdf,https://weburn.kb.se/riks/metadata/61/21798261.html,1828,
bih_1828-30_3__03,"Bihang till samtlige riks-ståndens protocoll, vid lagtima riksdagen i Stockholm åren 1828 och 1829. Tredje samlingen, innehållande constitutions utskottets memorial, utlåtanden och betänkanden",bihang,1828,1828,https://weburn.kb.se/riks/ståndsriksdagen/xml/bih_1828-30_3_/bih_1828-30_3__03.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bih_1828-30_3_/bih_1828-30_3__01.pdf,https://weburn.kb.se/riks/metadata/32/21798232.html,1828,
bih_1828-30_2_,"Bihang till samtlige riks-ståndens protocoll, vid lagtima riksdagen i Stockholm åren 1828, 1829 och 1830. Andra samlingen, innehållande R. S. justitiæ-ombudsman, till rikets ständer, vid Riksdagens början, afgifna embets-berättelse samt comiterades till tryckfrihetens vård afgifne memorial, angående verkställd tryckning så väl af samtlige grundlagarne, som ock af R. St:s vid 1823 års Riksdag förafskedade riksdags-beslut",bihang,1828,1828,https://weburn.kb.se/riks/ståndsriksdagen/xml/bih_1828-30_2_/bih_1828-30_2_.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bih_1828-30_2_/bih_1828-30_2_.pdf,https://weburn.kb.se/riks/metadata/30/21798230.html,1828,
